scenario,run,epoch,total_reward,alpha,beta,r_search,r_wait
60,1,5,5251.0,0.9,0.5,6,1
60,1,6,5293.0,0.9,0.5,6,1
60,1,7,5319.0,0.9,0.5,6,1
60,1,8,5308.0,0.9,0.5,6,1
60,1,9,5377.0,0.9,0.5,6,1
60,1,10,5353.0,0.9,0.5,6,1
60,2,1,1094.0,0.9,0.5,6,1
60,2,2,5350.0,0.9,0.5,6,1
60,2,3,5301.0,0.9,0.5,6,1
60,2,4,5317.0,0.9,0.5,6,1
60,2,5,5288.0,0.9,0.5,6,1
60,2,6,5332.0,0.9,0.5,6,1
60,2,7,5338.0,0.9,0.5,6,1
60,2,8,5322.0,0.9,0.5,6,1
60,2,9,5269.0,0.9,0.5,6,1
60,2,10,5346.0,0.9,0.5,6,1
61,0,1,1084.0,0.9,0.6,6,1
61,0,2,5308.0,0.9,0.6,6,1
61,0,3,5351.0,0.9,0.6,6,1
61,0,4,5275.0,0.9,0.6,6,1
61,0,5,5387.0,0.9,0.6,6,1
61,0,6,5370.0,0.9,0.6,6,1
61,0,7,5285.0,0.9,0.6,6,1
61,0,8,5240.0,0.9,0.6,6,1
61,0,9,5459.0,0.9,0.6,6,1
61,0,10,5431.0,0.9,0.6,6,1
61,1,1,1120.0,0.9,0.6,6,1
61,1,2,5389.0,0.9,0.6,6,1
61,1,3,5341.0,0.9,0.6,6,1
61,1,4,5392.0,0.9,0.6,6,1
61,1,5,5256.0,0.9,0.6,6,1
61,1,6,5373.0,0.9,0.6,6,1
61,1,7,5269.0,0.9,0.6,6,1
61,1,8,5362.0,0.9,0.6,6,1
61,1,9,5371.0,0.9,0.6,6,1
61,1,10,5324.0,0.9,0.6,6,1
61,2,1,1128.0,0.9,0.6,6,1
61,2,2,5289.0,0.9,0.6,6,1
61,2,3,5333.0,0.9,0.6,6,1
61,2,4,5366.0,0.9,0.6,6,1
61,2,5,5311.0,0.9,0.6,6,1
61,2,6,5407.0,0.9,0.6,6,1
61,2,7,5297.0,0.9,0.6,6,1
61,2,8,5409.0,0.9,0.6,6,1
61,2,9,5351.0,0.9,0.6,6,1
61,2,10,5356.0,0.9,0.6,6,1
62,0,1,1118.0,0.9,0.7,6,1
62,0,2,5332.0,0.9,0.7,6,1
62,0,3,5303.0,0.9,0.7,6,1
62,0,4,5362.0,0.9,0.7,6,1
62,0,5,5438.0,0.9,0.7,6,1
62,0,6,5365.0,0.9,0.7,6,1
62,0,7,5280.0,0.9,0.7,6,1
62,0,8,5298.0,0.9,0.7,6,1
62,0,9,5253.0,0.9,0.7,6,1
62,0,10,5289.0,0.9,0.7,6,1
62,1,1,1133.0,0.9,0.7,6,1
62,1,2,5377.0,0.9,0.7,6,1
62,1,3,5427.0,0.9,0.7,6,1
62,1,4,5268.0,0.9,0.7,6,1
62,1,5,5277.0,0.9,0.7,6,1
62,1,6,5352.0,0.9,0.7,6,1
62,1,7,5335.0,0.9,0.7,6,1
62,1,8,5407.0,0.9,0.7,6,1
62,1,9,5324.0,0.9,0.7,6,1
62,1,10,5349.0,0.9,0.7,6,1
62,2,1,1131.0,0.9,0.7,6,1
62,2,2,5367.0,0.9,0.7,6,1
62,2,3,5277.0,0.9,0.7,6,1
62,2,4,5392.0,0.9,0.7,6,1
62,2,5,5361.0,0.9,0.7,6,1
62,2,6,5441.0,0.9,0.7,6,1
62,2,7,5422.0,0.9,0.7,6,1
62,2,8,5401.0,0.9,0.7,6,1
62,2,9,5336.0,0.9,0.7,6,1
62,2,10,5315.0,0.9,0.7,6,1
63,0,1,2092.0,0.7,0.5,6,2
63,0,2,2090.0,0.7,0.5,6,2
63,0,3,2080.0,0.7,0.5,6,2
63,0,4,4556.0,0.7,0.5,6,2
63,0,5,4422.0,0.7,0.5,6,2
63,0,6,4522.0,0.7,0.5,6,2
63,0,7,4554.0,0.7,0.5,6,2
63,0,8,4615.0,0.7,0.5,6,2
63,0,9,4550.0,0.7,0.5,6,2
63,0,10,4421.0,0.7,0.5,6,2
63,1,1,2087.0,0.7,0.5,6,2
63,1,2,4552.0,0.7,0.5,6,2
63,1,3,4474.0,0.7,0.5,6,2
63,1,4,4420.0,0.7,0.5,6,2
63,1,5,4531.0,0.7,0.5,6,2
63,1,6,4576.0,0.7,0.5,6,2
63,1,7,4566.0,0.7,0.5,6,2
63,1,8,4554.0,0.7,0.5,6,2
63,1,9,4517.0,0.7,0.5,6,2
63,1,10,4556.0,0.7,0.5,6,2
63,2,1,2070.0,0.7,0.5,6,2
63,2,2,4561.0,0.7,0.5,6,2
63,2,3,4573.0,0.7,0.5,6,2
63,2,4,4703.0,0.7,0.5,6,2
63,2,5,4423.0,0.7,0.5,6,2
63,2,6,4618.0,0.7,0.5,6,2
63,2,7,4507.0,0.7,0.5,6,2
63,2,8,4578.0,0.7,0.5,6,2
63,2,9,4503.0,0.7,0.5,6,2
63,2,10,4517.0,0.7,0.5,6,2
64,0,1,2101.0,0.7,0.6,6,2
64,0,2,2108.0,0.7,0.6,6,2
64,0,3,4520.0,0.7,0.6,6,2
64,0,4,4537.0,0.7,0.6,6,2
64,0,5,4502.0,0.7,0.6,6,2
64,0,6,4560.0,0.7,0.6,6,2
64,0,7,4492.0,0.7,0.6,6,2
64,0,8,4618.0,0.7,0.6,6,2
64,0,9,4411.0,0.7,0.6,6,2
64,0,10,4629.0,0.7,0.6,6,2
64,1,1,2059.0,0.7,0.6,6,2
64,1,2,4334.0,0.7,0.6,6,2
64,1,3,4595.0,0.7,0.6,6,2
64,1,4,4475.0,0.7,0.6,6,2
64,1,5,4520.0,0.7,0.6,6,2
64,1,6,4545.0,0.7,0.6,6,2
64,1,7,4444.0,0.7,0.6,6,2
64,1,8,4403.0,0.7,0.6,6,2
64,1,9,4590.0,0.7,0.6,6,2
64,1,10,4570.0,0.7,0.6,6,2
64,2,1,2093.0,0.7,0.6,6,2
64,2,2,4542.0,0.7,0.6,6,2
64,2,3,4369.0,0.7,0.6,6,2
64,2,4,4551.0,0.7,0.6,6,2
64,2,5,4607.0,0.7,0.6,6,2
64,2,6,4377.0,0.7,0.6,6,2
64,2,7,4525.0,0.7,0.6,6,2
64,2,8,4685.0,0.7,0.6,6,2
64,2,9,4552.0,0.7,0.6,6,2
64,2,10,4523.0,0.7,0.6,6,2
65,0,1,2105.0,0.7,0.7,6,2
65,0,2,4696.0,0.7,0.7,6,2
65,0,3,4683.0,0.7,0.7,6,2
65,0,4,4645.0,0.7,0.7,6,2
65,0,5,4624.0,0.7,0.7,6,2
65,0,6,4695.0,0.7,0.7,6,2
65,0,7,4546.0,0.7,0.7,6,2
65,0,8,4591.0,0.7,0.7,6,2
65,0,9,4569.0,0.7,0.7,6,2
65,0,10,4512.0,0.7,0.7,6,2
65,1,1,2065.0,0.7,0.7,6,2
65,1,2,4586.0,0.7,0.7,6,2
65,1,3,4583.0,0.7,0.7,6,2
65,1,4,4500.0,0.7,0.7,6,2
65,1,5,4482.0,0.7,0.7,6,2
65,1,6,4557.0,0.7,0.7,6,2
65,1,7,4701.0,0.7,0.7,6,2
65,1,8,4532.0,0.7,0.7,6,2
65,1,9,4557.0,0.7,0.7,6,2
65,1,10,4656.0,0.7,0.7,6,2
65,2,1,2064.0,0.7,0.7,6,2
65,2,2,4511.0,0.7,0.7,6,2
65,2,3,4540.0,0.7,0.7,6,2
65,2,4,4476.0,0.7,0.7,6,2
65,2,5,4490.0,0.7,0.7,6,2
65,2,6,4506.0,0.7,0.7,6,2
65,2,7,4589.0,0.7,0.7,6,2
65,2,8,4604.0,0.7,0.7,6,2
65,2,9,4604.0,0.7,0.7,6,2
65,2,10,4550.0,0.7,0.7,6,2
66,0,1,2060.0,0.8,0.5,6,2
66,0,2,5027.0,0.8,0.5,6,2
66,0,3,4898.0,0.8,0.5,6,2
66,0,4,4915.0,0.8,0.5,6,2
66,0,5,4894.0,0.8,0.5,6,2
66,0,6,4922.0,0.8,0.5,6,2
66,0,7,4915.0,0.8,0.5,6,2
66,0,8,4866.0,0.8,0.5,6,2
66,0,9,4782.0,0.8,0.5,6,2
66,0,10,4983.0,0.8,0.5,6,2
66,1,1,2055.0,0.8,0.5,6,2
66,1,2,4922.0,0.8,0.5,6,2
66,1,3,4872.0,0.8,0.5,6,2
66,1,4,4842.0,0.8,0.5,6,2
66,1,5,4969.0,0.8,0.5,6,2
66,1,6,4814.0,0.8,0.5,6,2
66,1,7,4779.0,0.8,0.5,6,2
66,1,8,5008.0,0.8,0.5,6,2
66,1,9,4880.0,0.8,0.5,6,2
66,1,10,4962.0,0.8,0.5,6,2
66,2,1,2078.0,0.8,0.5,6,2
66,2,2,2106.0,0.8,0.5,6,2
66,2,3,4812.0,0.8,0.5,6,2
66,2,4,4971.0,0.8,0.5,6,2
66,2,5,4932.0,0.8,0.5,6,2
66,2,6,4903.0,0.8,0.5,6,2
66,2,7,4910.0,0.8,0.5,6,2
66,2,8,5011.0,0.8,0.5,6,2
66,2,9,4931.0,0.8,0.5,6,2
66,2,10,5025.0,0.8,0.5,6,2
67,0,1,2076.0,0.8,0.6,6,2
67,0,2,2072.0,0.8,0.6,6,2
67,0,3,2097.0,0.8,0.6,6,2
67,0,4,4966.0,0.8,0.6,6,2
67,0,5,4902.0,0.8,0.6,6,2
67,0,6,4888.0,0.8,0.6,6,2
67,0,7,4999.0,0.8,0.6,6,2
67,0,8,4895.0,0.8,0.6,6,2
67,0,9,4743.0,0.8,0.6,6,2
67,0,10,4893.0,0.8,0.6,6,2
67,1,1,2076.0,0.8,0.6,6,2
67,1,2,2100.0,0.8,0.6,6,2
67,1,3,4914.0,0.8,0.6,6,2
67,1,4,4862.0,0.8,0.6,6,2
67,1,5,4986.0,0.8,0.6,6,2
67,1,6,4972.0,0.8,0.6,6,2
67,1,7,4864.0,0.8,0.6,6,2
67,1,8,4915.0,0.8,0.6,6,2
67,1,9,4998.0,0.8,0.6,6,2
67,1,10,4838.0,0.8,0.6,6,2
67,2,1,2067.0,0.8,0.6,6,2
67,2,2,5013.0,0.8,0.6,6,2
67,2,3,4945.0,0.8,0.6,6,2
67,2,4,4875.0,0.8,0.6,6,2
67,2,5,4859.0,0.8,0.6,6,2
67,2,6,4879.0,0.8,0.6,6,2
67,2,7,4883.0,0.8,0.6,6,2
67,2,8,4894.0,0.8,0.6,6,2
67,2,9,5008.0,0.8,0.6,6,2
67,2,10,4858.0,0.8,0.6,6,2
68,0,1,2095.0,0.8,0.7,6,2
68,0,2,4863.0,0.8,0.7,6,2
68,0,3,4796.0,0.8,0.7,6,2
68,0,4,4970.0,0.8,0.7,6,2
68,0,5,4924.0,0.8,0.7,6,2
68,0,6,4933.0,0.8,0.7,6,2
68,0,7,4825.0,0.8,0.7,6,2
68,0,8,4873.0,0.8,0.7,6,2
68,0,9,4748.0,0.8,0.7,6,2
68,0,10,4940.0,0.8,0.7,6,2
68,1,1,2079.0,0.8,0.7,6,2
68,1,2,4872.0,0.8,0.7,6,2
68,1,3,5068.0,0.8,0.7,6,2
68,1,4,4944.0,0.8,0.7,6,2
68,1,5,4952.0,0.8,0.7,6,2
68,1,6,4809.0,0.8,0.7,6,2
68,1,7,4896.0,0.8,0.7,6,2
68,1,8,4865.0,0.8,0.7,6,2
68,1,9,4945.0,0.8,0.7,6,2
68,1,10,4813.0,0.8,0.7,6,2
68,2,1,2072.0,0.8,0.7,6,2
68,2,2,4911.0,0.8,0.7,6,2
68,2,3,4906.0,0.8,0.7,6,2
68,2,4,4823.0,0.8,0.7,6,2
68,2,5,4868.0,0.8,0.7,6,2
68,2,6,4988.0,0.8,0.7,6,2
68,2,7,4898.0,0.8,0.7,6,2
68,2,8,4969.0,0.8,0.7,6,2
68,2,9,4890.0,0.8,0.7,6,2
68,2,10,4894.0,0.8,0.7,6,2
69,0,1,2087.0,0.9,0.5,6,2
69,0,2,5342.0,0.9,0.5,6,2
69,0,3,5410.0,0.9,0.5,6,2
69,0,4,5434.0,0.9,0.5,6,2
69,0,5,5338.0,0.9,0.5,6,2
69,0,6,5416.0,0.9,0.5,6,2
69,0,7,5422.0,0.9,0.5,6,2
69,0,8,5383.0,0.9,0.5,6,2
69,0,9,5333.0,0.9,0.5,6,2
69,0,10,5413.0,0.9,0.5,6,2
69,1,1,2092.0,0.9,0.5,6,2
69,1,2,5380.0,0.9,0.5,6,2
69,1,3,5402.0,0.9,0.5,6,2
69,1,4,5379.0,0.9,0.5,6,2
69,1,5,5388.0,0.9,0.5,6,2
69,1,6,5354.0,0.9,0.5,6,2
69,1,7,5392.0,0.9,0.5,6,2
69,1,8,5362.0,0.9,0.5,6,2
69,1,9,5329.0,0.9,0.5,6,2
69,1,10,5514.0,0.9,0.5,6,2
69,2,1,2105.0,0.9,0.5,6,2
69,2,2,5263.0,0.9,0.5,6,2
69,2,3,5342.0,0.9,0.5,6,2
69,2,4,5354.0,0.9,0.5,6,2
69,2,5,5384.0,0.9,0.5,6,2
69,2,6,5295.0,0.9,0.5,6,2
69,2,7,5308.0,0.9,0.5,6,2
69,2,8,5389.0,0.9,0.5,6,2
69,2,9,5384.0,0.9,0.5,6,2
69,2,10,5355.0,0.9,0.5,6,2
70,0,1,2082.0,0.9,0.6,6,2
70,0,2,5327.0,0.9,0.6,6,2
70,0,3,5395.0,0.9,0.6,6,2
70,0,4,5468.0,0.9,0.6,6,2
70,0,5,5397.0,0.9,0.6,6,2
70,0,6,5363.0,0.9,0.6,6,2
70,0,7,5372.0,0.9,0.6,6,2
70,0,8,5365.0,0.9,0.6,6,2
70,0,9,5298.0,0.9,0.6,6,2
70,0,10,5408.0,0.9,0.6,6,2
70,1,1,2046.0,0.9,0.6,6,2
70,1,2,5309.0,0.9,0.6,6,2
70,1,3,5298.0,0.9,0.6,6,2
70,1,4,5322.0,0.9,0.6,6,2
70,1,5,5380.0,0.9,0.6,6,2
70,1,6,5340.0,0.9,0.6,6,2
70,1,7,5353.0,0.9,0.6,6,2
70,1,8,5300.0,0.9,0.6,6,2
70,1,9,5306.0,0.9,0.6,6,2
70,1,10,5424.0,0.9,0.6,6,2
70,2,1,2096.0,0.9,0.6,6,2
70,2,2,5342.0,0.9,0.6,6,2
70,2,3,5304.0,0.9,0.6,6,2
70,2,4,5314.0,0.9,0.6,6,2
70,2,5,5366.0,0.9,0.6,6,2
70,2,6,5430.0,0.9,0.6,6,2
70,2,7,5378.0,0.9,0.6,6,2
70,2,8,5356.0,0.9,0.6,6,2
70,2,9,5396.0,0.9,0.6,6,2
70,2,10,5411.0,0.9,0.6,6,2
71,0,1,2110.0,0.9,0.7,6,2
71,0,2,5412.0,0.9,0.7,6,2
71,0,3,5342.0,0.9,0.7,6,2
71,0,4,5372.0,0.9,0.7,6,2
71,0,5,5376.0,0.9,0.7,6,2
71,0,6,5413.0,0.9,0.7,6,2
71,0,7,5304.0,0.9,0.7,6,2
71,0,8,5295.0,0.9,0.7,6,2
71,0,9,5374.0,0.9,0.7,6,2
71,0,10,5376.0,0.9,0.7,6,2
71,1,1,2090.0,0.9,0.7,6,2
71,1,2,5332.0,0.9,0.7,6,2
71,1,3,5487.0,0.9,0.7,6,2
71,1,4,5360.0,0.9,0.7,6,2
71,1,5,5351.0,0.9,0.7,6,2
71,1,6,5256.0,0.9,0.7,6,2
71,1,7,5352.0,0.9,0.7,6,2
71,1,8,5364.0,0.9,0.7,6,2
71,1,9,5223.0,0.9,0.7,6,2
71,1,10,5466.0,0.9,0.7,6,2
71,2,1,2078.0,0.9,0.7,6,2
71,2,2,5419.0,0.9,0.7,6,2
71,2,3,5272.0,0.9,0.7,6,2
71,2,4,5246.0,0.9,0.7,6,2
71,2,5,5439.0,0.9,0.7,6,2
71,2,6,5434.0,0.9,0.7,6,2
71,2,7,5429.0,0.9,0.7,6,2
71,2,8,5420.0,0.9,0.7,6,2
71,2,9,5290.0,0.9,0.7,6,2
71,2,10,5410.0,0.9,0.7,6,2
72,0,1,3030.0,0.7,0.5,6,3
72,0,2,3060.0,0.7,0.5,6,3
72,0,3,3060.0,0.7,0.5,6,3
72,0,4,4602.0,0.7,0.5,6,3
72,0,5,4458.0,0.7,0.5,6,3
72,0,6,4704.0,0.7,0.5,6,3
72,0,7,4533.0,0.7,0.5,6,3
72,0,8,4500.0,0.7,0.5,6,3
72,0,9,4575.0,0.7,0.5,6,3
72,0,10,4494.0,0.7,0.5,6,3
72,1,1,3045.0,0.7,0.5,6,3
72,1,2,3054.0,0.7,0.5,6,3
72,1,3,3069.0,0.7,0.5,6,3
72,1,4,3066.0,0.7,0.5,6,3
72,1,5,4524.0,0.7,0.5,6,3
72,1,6,4458.0,0.7,0.5,6,3
72,1,7,4512.0,0.7,0.5,6,3
72,1,8,4485.0,0.7,0.5,6,3
72,1,9,4581.0,0.7,0.5,6,3
72,1,10,4584.0,0.7,0.5,6,3
72,2,1,3012.0,0.7,0.5,6,3
72,2,2,3030.0,0.7,0.5,6,3
72,2,3,4557.0,0.7,0.5,6,3
72,2,4,4617.0,0.7,0.5,6,3
72,2,5,4674.0,0.7,0.5,6,3
72,2,6,4551.0,0.7,0.5,6,3
72,2,7,4569.0,0.7,0.5,6,3
72,2,8,4602.0,0.7,0.5,6,3
72,2,9,4515.0,0.7,0.5,6,3
72,2,10,4497.0,0.7,0.5,6,3
73,0,1,3051.0,0.7,0.6,6,3
73,0,2,3066.0,0.7,0.6,6,3
73,0,3,3051.0,0.7,0.6,6,3
73,0,4,4518.0,0.7,0.6,6,3
73,0,5,4710.0,0.7,0.6,6,3
73,0,6,4674.0,0.7,0.6,6,3
73,0,7,4461.0,0.7,0.6,6,3
73,0,8,4389.0,0.7,0.6,6,3
73,0,9,4452.0,0.7,0.6,6,3
73,0,10,4440.0,0.7,0.6,6,3
73,1,1,3036.0,0.7,0.6,6,3
73,1,2,3057.0,0.7,0.6,6,3
73,1,3,3051.0,0.7,0.6,6,3
73,1,4,4572.0,0.7,0.6,6,3
73,1,5,4533.0,0.7,0.6,6,3
73,1,6,4653.0,0.7,0.6,6,3
73,1,7,4590.0,0.7,0.6,6,3
73,1,8,4713.0,0.7,0.6,6,3
73,1,9,4386.0,0.7,0.6,6,3
73,1,10,4566.0,0.7,0.6,6,3
73,2,1,3060.0,0.7,0.6,6,3
73,2,2,3066.0,0.7,0.6,6,3
73,2,3,4587.0,0.7,0.6,6,3
73,2,4,4665.0,0.7,0.6,6,3
73,2,5,4488.0,0.7,0.6,6,3
73,2,6,4632.0,0.7,0.6,6,3
73,2,7,4497.0,0.7,0.6,6,3
73,2,8,4569.0,0.7,0.6,6,3
73,2,9,4578.0,0.7,0.6,6,3
73,2,10,4512.0,0.7,0.6,6,3
74,0,1,3051.0,0.7,0.7,6,3
74,0,2,3090.0,0.7,0.7,6,3
74,0,3,4554.0,0.7,0.7,6,3
74,0,4,4533.0,0.7,0.7,6,3
74,0,5,4503.0,0.7,0.7,6,3
74,0,6,4662.0,0.7,0.7,6,3
74,0,7,4578.0,0.7,0.7,6,3
74,0,8,4593.0,0.7,0.7,6,3
74,0,9,4563.0,0.7,0.7,6,3
74,0,10,4569.0,0.7,0.7,6,3
74,1,1,3051.0,0.7,0.7,6,3
74,1,2,4533.0,0.7,0.7,6,3
74,1,3,4566.0,0.7,0.7,6,3
74,1,4,4578.0,0.7,0.7,6,3
74,1,5,4632.0,0.7,0.7,6,3
74,1,6,4581.0,0.7,0.7,6,3
74,1,7,4575.0,0.7,0.7,6,3
74,1,8,4566.0,0.7,0.7,6,3
74,1,9,4566.0,0.7,0.7,6,3
74,1,10,4653.0,0.7,0.7,6,3
74,2,1,3024.0,0.7,0.7,6,3
74,2,2,3045.0,0.7,0.7,6,3
74,2,3,4584.0,0.7,0.7,6,3
74,2,4,4572.0,0.7,0.7,6,3
74,2,5,4683.0,0.7,0.7,6,3
74,2,6,4545.0,0.7,0.7,6,3
74,2,7,4659.0,0.7,0.7,6,3
74,2,8,4617.0,0.7,0.7,6,3
74,2,9,4611.0,0.7,0.7,6,3
74,2,10,4602.0,0.7,0.7,6,3
75,0,1,3039.0,0.8,0.5,6,3
75,0,2,4881.0,0.8,0.5,6,3
75,0,3,4902.0,0.8,0.5,6,3
75,0,4,4872.0,0.8,0.5,6,3
75,0,5,4899.0,0.8,0.5,6,3
75,0,6,4980.0,0.8,0.5,6,3
75,0,7,4893.0,0.8,0.5,6,3
75,0,8,4836.0,0.8,0.5,6,3
75,0,9,4833.0,0.8,0.5,6,3
75,0,10,4962.0,0.8,0.5,6,3
75,1,1,3063.0,0.8,0.5,6,3
75,1,2,4974.0,0.8,0.5,6,3
75,1,3,4905.0,0.8,0.5,6,3
75,1,4,4950.0,0.8,0.5,6,3
75,1,5,4959.0,0.8,0.5,6,3
75,1,6,4980.0,0.8,0.5,6,3
75,1,7,5061.0,0.8,0.5,6,3
75,1,8,5046.0,0.8,0.5,6,3
75,1,9,4935.0,0.8,0.5,6,3
75,1,10,4932.0,0.8,0.5,6,3
75,2,1,3054.0,0.8,0.5,6,3
75,2,2,3048.0,0.8,0.5,6,3
75,2,3,3033.0,0.8,0.5,6,3
75,2,4,4950.0,0.8,0.5,6,3
75,2,5,4971.0,0.8,0.5,6,3
75,2,6,4986.0,0.8,0.5,6,3
75,2,7,4938.0,0.8,0.5,6,3
75,2,8,4989.0,0.8,0.5,6,3
75,2,9,4896.0,0.8,0.5,6,3
75,2,10,4911.0,0.8,0.5,6,3
76,0,1,3042.0,0.8,0.6,6,3
76,0,2,3060.0,0.8,0.6,6,3
76,0,3,3051.0,0.8,0.6,6,3
76,0,4,4971.0,0.8,0.6,6,3
76,0,5,5004.0,0.8,0.6,6,3
76,0,6,4926.0,0.8,0.6,6,3
76,0,7,4830.0,0.8,0.6,6,3
76,0,8,4998.0,0.8,0.6,6,3
76,0,9,4977.0,0.8,0.6,6,3
76,0,10,4956.0,0.8,0.6,6,3
76,1,1,3048.0,0.8,0.6,6,3
76,1,2,4992.0,0.8,0.6,6,3
76,1,3,4917.0,0.8,0.6,6,3
76,1,4,4974.0,0.8,0.6,6,3
76,1,5,4971.0,0.8,0.6,6,3
76,1,6,4971.0,0.8,0.6,6,3
76,1,7,4914.0,0.8,0.6,6,3
76,1,8,4929.0,0.8,0.6,6,3
76,1,9,5067.0,0.8,0.6,6,3
76,1,10,5046.0,0.8,0.6,6,3
76,2,1,3066.0,0.8,0.6,6,3
76,2,2,3063.0,0.8,0.6,6,3
76,2,3,3045.0,0.8,0.6,6,3
76,2,4,3069.0,0.8,0.6,6,3
76,2,5,3075.0,0.8,0.6,6,3
76,2,6,4956.0,0.8,0.6,6,3
76,2,7,4944.0,0.8,0.6,6,3
76,2,8,5004.0,0.8,0.6,6,3
76,2,9,4941.0,0.8,0.6,6,3
76,2,10,4740.0,0.8,0.6,6,3
77,0,1,3036.0,0.8,0.7,6,3
77,0,2,4962.0,0.8,0.7,6,3
77,0,3,5034.0,0.8,0.7,6,3
77,0,4,4926.0,0.8,0.7,6,3
77,0,5,4977.0,0.8,0.7,6,3
77,0,6,4923.0,0.8,0.7,6,3
77,0,7,4965.0,0.8,0.7,6,3
77,0,8,4875.0,0.8,0.7,6,3
77,0,9,4908.0,0.8,0.7,6,3
77,0,10,4872.0,0.8,0.7,6,3
77,1,1,3072.0,0.8,0.7,6,3
77,1,2,3057.0,0.8,0.7,6,3
77,1,3,4974.0,0.8,0.7,6,3
77,1,4,4878.0,0.8,0.7,6,3
77,1,5,4818.0,0.8,0.7,6,3
77,1,6,5049.0,0.8,0.7,6,3
77,1,7,4953.0,0.8,0.7,6,3
77,1,8,4962.0,0.8,0.7,6,3
77,1,9,4944.0,0.8,0.7,6,3
77,1,10,4860.0,0.8,0.7,6,3
77,2,1,3042.0,0.8,0.7,6,3
77,2,2,3063.0,0.8,0.7,6,3
77,2,3,5067.0,0.8,0.7,6,3
77,2,4,4977.0,0.8,0.7,6,3
77,2,5,4893.0,0.8,0.7,6,3
77,2,6,5010.0,0.8,0.7,6,3
77,2,7,4938.0,0.8,0.7,6,3
77,2,8,4824.0,0.8,0.7,6,3
77,2,9,4926.0,0.8,0.7,6,3
77,2,10,4920.0,0.8,0.7,6,3
78,0,1,3054.0,0.9,0.5,6,3
78,0,2,5319.0,0.9,0.5,6,3
78,0,3,5412.0,0.9,0.5,6,3
78,0,4,5430.0,0.9,0.5,6,3
78,0,5,5328.0,0.9,0.5,6,3
78,0,6,5355.0,0.9,0.5,6,3
78,0,7,5388.0,0.9,0.5,6,3
78,0,8,5298.0,0.9,0.5,6,3
78,0,9,5304.0,0.9,0.5,6,3
78,0,10,5310.0,0.9,0.5,6,3
78,1,1,3057.0,0.9,0.5,6,3
78,1,2,5421.0,0.9,0.5,6,3
78,1,3,5415.0,0.9,0.5,6,3
78,1,4,5388.0,0.9,0.5,6,3
78,1,5,5412.0,0.9,0.5,6,3
78,1,6,5388.0,0.9,0.5,6,3
78,1,7,5304.0,0.9,0.5,6,3
78,1,8,5346.0,0.9,0.5,6,3
78,1,9,5415.0,0.9,0.5,6,3
78,1,10,5403.0,0.9,0.5,6,3
78,2,1,3069.0,0.9,0.5,6,3
78,2,2,5358.0,0.9,0.5,6,3
78,2,3,5343.0,0.9,0.5,6,3
78,2,4,5379.0,0.9,0.5,6,3
78,2,5,5424.0,0.9,0.5,6,3
78,2,6,5385.0,0.9,0.5,6,3
78,2,7,5514.0,0.9,0.5,6,3
78,2,8,5421.0,0.9,0.5,6,3
78,2,9,5376.0,0.9,0.5,6,3
78,2,10,5499.0,0.9,0.5,6,3
79,0,1,3069.0,0.9,0.6,6,3
79,0,2,5355.0,0.9,0.6,6,3
79,0,3,5442.0,0.9,0.6,6,3
79,0,4,5364.0,0.9,0.6,6,3
79,0,5,5286.0,0.9,0.6,6,3
79,0,6,5427.0,0.9,0.6,6,3
79,0,7,5394.0,0.9,0.6,6,3
79,0,8,5430.0,0.9,0.6,6,3
79,0,9,5361.0,0.9,0.6,6,3
79,0,10,5445.0,0.9,0.6,6,3
79,1,1,3045.0,0.9,0.6,6,3
79,1,2,3048.0,0.9,0.6,6,3
79,1,3,5397.0,0.9,0.6,6,3
79,1,4,5367.0,0.9,0.6,6,3
79,1,5,5352.0,0.9,0.6,6,3
79,1,6,5382.0,0.9,0.6,6,3
79,1,7,5409.0,0.9,0.6,6,3
79,1,8,5442.0,0.9,0.6,6,3
79,1,9,5472.0,0.9,0.6,6,3
79,1,10,5364.0,0.9,0.6,6,3
79,2,1,3060.0,0.9,0.6,6,3
79,2,2,5379.0,0.9,0.6,6,3
79,2,3,5352.0,0.9,0.6,6,3
79,2,4,5361.0,0.9,0.6,6,3
79,2,5,5457.0,0.9,0.6,6,3
79,2,6,5439.0,0.9,0.6,6,3
79,2,7,5361.0,0.9,0.6,6,3
79,2,8,5286.0,0.9,0.6,6,3
79,2,9,5406.0,0.9,0.6,6,3
79,2,10,5493.0,0.9,0.6,6,3
80,0,1,3072.0,0.9,0.7,6,3
80,0,2,5424.0,0.9,0.7,6,3
80,0,3,5415.0,0.9,0.7,6,3
80,0,4,5343.0,0.9,0.7,6,3
80,0,5,5451.0,0.9,0.7,6,3
80,0,6,5331.0,0.9,0.7,6,3
80,0,7,5235.0,0.9,0.7,6,3
80,0,8,5400.0,0.9,0.7,6,3
80,0,9,5382.0,0.9,0.7,6,3
80,0,10,5286.0,0.9,0.7,6,3
80,1,1,3057.0,0.9,0.7,6,3
80,1,2,5418.0,0.9,0.7,6,3
80,1,3,5490.0,0.9,0.7,6,3
80,1,4,5388.0,0.9,0.7,6,3
80,1,5,5358.0,0.9,0.7,6,3
80,1,6,5301.0,0.9,0.7,6,3
80,1,7,5439.0,0.9,0.7,6,3
80,1,8,5364.0,0.9,0.7,6,3
80,1,9,5355.0,0.9,0.7,6,3
80,1,10,5361.0,0.9,0.7,6,3
80,2,1,3033.0,0.9,0.7,6,3
